"install_date","country","platform","network","day","installs","spend_usd","cpi","cum_revenue_usd","ltv_per_user","roas","ltv_to_cpi"
"2019-08-25","Krypton","ios","Paid Network 4",7,22,50.50000000000001,2.295454545454546,17.209753193091988,0.7822615087769086,0.3407871919424156,0.3407871919424156
"2019-08-25","Krypton","ios","Paid Network 6",1,44,393.18999999999994,8.936136363636363,21.8930061334313,0.49756832121434774,0.05568047542773545,0.05568047542773545
"2019-08-25","Krypton","ios","Paid Network 6",7,44,393.18999999999994,8.936136363636363,68.39996397866561,1.5545446358787638,0.17396160629381627,0.17396160629381624
"2019-08-25","Krypton","ios","Paid Network 6",14,44,393.18999999999994,8.936136363636363,99.10231926874745,2.2523254379260784,0.25204689658624957,0.2520468965862495
"2019-08-25","Mordor","android","Organic",1,36,,,9.088364876159575,0.25245457989332154,,
"2019-08-25","Mordor","android","Organic",7,36,,,19.25451928582725,0.5348477579396458,,
"2019-08-25","Mordor","android","Paid Network 1",1,86,590.73,6.868953488372093,17.960151499805526,0.20883897092797124,0.030403317081924952,0.030403317081924952
"2019-08-25","Mordor","android","Paid Network 1",7,86,590.73,6.868953488372093,36.69605710897913,0.42669833847650157,0.06211984681492244,0.06211984681492244
"2019-08-25","Mordor","android","Paid Network 1",14,86,590.73,6.868953488372093,49.58226602724672,0.5765379770610083,0.08393388862466222,0.08393388862466222
"2019-08-25","Mordor","android","Paid Network 3",1,113,284.99999999999994,2.5221238938053094,7.440828908391262,0.06584804343709082,0.0261081716083904,0.026108171608390397
"2019-08-25","Mordor","android","Paid Network 3",7,113,284.99999999999994,2.5221238938053094,20.517907116032394,0.18157439925692384,0.0719926565474821,0.07199265654748209
"2019-08-25","Mordor","android","Paid Network 3",14,113,284.99999999999994,2.5221238938053094,34.58765032546212,0.30608540111028426,0.12136017658056887,0.12136017658056886
"2019-08-25","Mordor","android","Paid Network 5",1,17,59.49999999999999,3.4999999999999996,1.5452839414795823,0.0908990553811519,0.025971158680329117,0.025971158680329117
"2019-08-25","Mordor","android","Paid Network 6",1,98,468.467,4.780275510204081,10.053263756424682,0.10258432404514982,0.021459918748651843,0.021459918748651843
"2019-08-25","Mordor","android","Paid Network 6",7,98,468.467,4.780275510204081,28.258381087745686,0.2883508274259764,0.06032096409724844,0.06032096409724845
"2019-08-25","Mordor","ios","Organic",1,55,,,9.897020912161638,0.17994583476657525,,
"2019-08-25","Mordor","ios","Organic",7,55,,,27.47007596096684,0.4994559265630335,,
"2019-08-25","Mordor","ios","Paid Network 1",1,122,603.03,4.942868852459016,30.43627912454723,0.24947769774219042,0.050472247026760245,0.05047224702676025
"2019-08-25","Mordor","ios","Paid Network 1",7,122,603.03,4.942868852459016,91.59203672655744,0.7507543993980118,0.15188636838392358,0.1518863683839236
"2019-08-25","Mordor","ios","Paid Network 1",14,122,603.03,4.942868852459016,123.6200007117714,1.013278694358782,0.20499809414419085,0.20499809414419085
"2019-08-25","Mordor","ios","Paid Network 6",1,97,591.356,6.0964536082474226,3.7824970893211916,0.03899481535382672,0.006396311340920176,0.006396311340920177
"2019-08-25","Mordor","ios","Paid Network 6",7,97,591.356,6.0964536082474226,8.575158326601626,0.08840369408867656,0.01450083930255485,0.01450083930255485
"2019-08-25","Tatooine","android","Organic",1,100,,,24.442566529824603,0.24442566529824603,,
"2019-08-25","Tatooine","android","Organic",7,100,,,48.72714394150093,0.4872714394150093,,
"2019-08-25","Tatooine","android","Paid Network 1",1,342,2593.15,7.582309941520468,100.92650252739988,0.29510673253625697,0.0389204259404199,0.0389204259404199
"2019-08-25","Tatooine","android","Paid Network 1",7,342,2593.15,7.582309941520468,264.9670410881396,0.7747574300822795,0.10217960437619866,0.10217960437619866
"2019-08-25","Tatooine","android","Paid Network 1",14,342,2593.15,7.582309941520468,361.64341283990734,1.0574368796488518,0.1394610465418149,0.1394610465418149
"2019-08-25","Tatooine","android","Paid Network 3",1,296,1184,4,17.473802017582642,0.05903311492426568,0.01475827873106642,0.01475827873106642
"2019-08-25","Tatooine","android","Paid Network 4",1,201,606,3.014925373134328,21.298276732005014,0.10596157578111948,0.035145671174925765,0.03514567117492577
"2019-08-25","Tatooine","android","Paid Network 5",1,26,104,4,1.6834664401988655,0.0647487092384179,0.016187177309604475,0.016187177309604475
"2019-08-25","Tatooine","android","Paid Network 6",1,391,1879.48,4.806854219948849,135.75435021626342,0.3471978266400599,0.07222973919183147,0.07222973919183147
"2019-08-25","Tatooine","android","Paid Network 6",7,391,1879.48,4.806854219948849,317.9035245485287,0.81305249245148,0.16914440406310718,0.16914440406310718
